COD_MUNICIPIO_TSE;UF;MUNICIPIO;ELEITORADO APTO;FEMININO;MASCULINO;NÃO INFORMADO;16 ANOS;17 ANOS;18 A 20 ANOS;21 A 24 ANOS;25 A 34 ANOS;35 A 44 ANOS;45 A 59 ANOS;60 A 69 ANOS;70 A 79 ANOS;SUPERIOR A 79 ANOS;INVÁLIDA
96938;GO;ÁGUA FRIA DE GOIÁS;4473;2042;2431;0;56;81;316;368;988;912;1084;415;203;49;1
92037;GO;ÁGUA LIMPA;2236;1076;1160;0;48;59;153;175;404;404;533;272;139;49;0
93343;GO;ÁGUAS LINDAS DE GOIÁS;88002;46163;41839;0;799;1603;7829;10436;21878;20866;18198;4225;1658;509;1
92053;GO;ALEXÂNIA;19354;9819;9535;0;214;331;1299;1787;4054;4212;4363;1829;930;335;0
92096;GO;ALOÂNDIA;2110;1038;1071;1;27;33;117;145;366;379;522;260;172;89;0
92940;GO;ALTO HORIZONTE;5340;2623;2717;0;67;104;383;533;1287;1174;1193;402;153;43;1
92118;GO;ALTO PARAÍSO DE GOIÁS;5734;2902;2832;0;43;65;334;467;1348;1265;1304;520;254;133;1
92150;GO;ALVORADA DO NORTE;6059;3124;2935;0;103;139;437;474;1337;1254;1397;530;279;109;0
93386;GO;AMARALINA;2812;1328;1484;0;40;64;153;200;535;546;794;310;119;51;0
96610;GO;AMERICANO DO BRASIL;5515;2672;2843;0;81;98;337;420;1183;1116;1317;590;257;116;0
92177;GO;AMORINÓPOLIS;3897;1911;1986;0;43;54;200;274;702;721;1066;443;257;137;0
92215;GO;ANÁPOLIS;260567;138615;121952;0;631;1575;14700;23992;59846;55053;65244;25011;11142;3372;1
92231;GO;ANHANGÜERA;1093;526;567;0;17;11;60;81;226;215;253;160;57;13;0
92258;GO;ANICUNS;17177;8574;8599;4;120;199;890;1351;3502;3515;4385;1753;932;530;0
92274;GO;APARECIDA DE GOIÂNIA;280849;148404;132445;0;784;2093;19096;29526;72370;63826;64943;20602;6423;1184;2
93009;GO;APARECIDA DO RIO DOCE;2898;1385;1513;0;44;52;145;243;651;606;671;267;174;45;0
92290;GO;APORÉ;2838;1392;1446;0;30;39;138;230;625;544;757;275;144;56;0
92312;GO;ARAÇU;4512;2227;2285;0;53;65;266;332;903;845;1114;470;312;152;0
92339;GO;ARAGARÇAS;14765;7662;7097;6;141;187;810;1270;2906;3026;3504;1545;815;561;0
92355;GO;ARAGOIÂNIA;7642;3895;3747;0;71;109;464;620;1609;1561;1972;795;361;80;0
96695;GO;ARAGUAPAZ;5819;2871;2948;0;84;106;346;410;1179;1259;1506;601;250;78;0
96717;GO;ARENÓPOLIS;3008;1473;1535;0;32;42;179;224;530;570;852;333;185;61;0
92495;GO;ARUANÃ;5800;2814;2986;0;77;82;387;454;1232;1246;1433;628;217;44;0
92517;GO;AURILÂNDIA;3192;1614;1578;0;29;29;134;219;561;570;866;452;258;74;0
92550;GO;AVELINÓPOLIS;3773;1862;1911;0;53;45;198;282;775;769;926;429;214;82;0
92614;GO;BALIZA;3401;1497;1904;0;46;59;165;249;644;685;913;389;186;65;0
92630;GO;BARRO ALTO;8346;4090;4256;0;119;156;507;770;1990;1775;1933;671;322;103;0
92657;GO;BELA VISTA DE GOIÁS;20478;10197;10281;0;121;212;1159;1807;4419;4307;5186;2128;928;211;0
92673;GO;BOM JARDIM DE GOIÁS;7508;3678;3827;3;101;110;413;581;1274;1472;1838;951;541;227;0
92690;GO;BOM JESUS DE GOIÁS;16748;8275;8473;0;123;241;1092;1438;3696;3595;3995;1409;731;426;2
92029;GO;BONFINÓPOLIS;6495;3309;3186;0;91;113;410;547;1383;1371;1556;569;342;113;0
93408;GO;BONÓPOLIS;2981;1384;1596;1;43;66;213;273;610;622;642;295;148;69;0
92711;GO;BRAZABRANTES;3124;1579;1545;0;43;63;187;262;699;584;761;316;160;49;0
92754;GO;BRITÂNIA;5033;2429;2601;3;68;77;270;366;1054;1042;1257;516;267;116;0
92770;GO;BURITI ALEGRE;7657;3916;3741;0;53;111;432;551;1365;1418;2008;896;579;242;2
93106;GO;BURITI DE GOIÁS;3230;1571;1659;0;43;52;173;262;646;626;843;350;163;72;0
93262;GO;BURITINÓPOLIS;3166;1518;1648;0;77;67;221;290;727;629;685;252;162;56;0
92797;GO;CABECEIRAS;6430;3167;3262;1;120;136;417;586;1486;1377;1428;529;268;83;0
92819;GO;CACHOEIRA ALTA;7172;3539;3633;0;66;101;441;607;1605;1427;1744;693;383;105;0
92835;GO;CACHOEIRA DE GOIÁS;1689;825;864;0;24;38;103;132;325;319;442;166;97;43;0
96733;GO;CACHOEIRA DOURADA;7079;3517;3562;0;63;85;392;525;1399;1372;1927;795;382;139;0
92851;GO;CAÇU;10012;4968;5043;1;57;109;534;748;2049;2002;2460;1120;642;291;0
92878;GO;CAIAPÔNIA;12456;6385;6071;0;99;167;699;906;2407;2460;3280;1439;761;238;0
92894;GO;CALDAS NOVAS;52828;28005;24823;0;230;654;3492;4651;12028;11717;13124;4895;1774;263;0
93122;GO;CALDAZINHA;3034;1483;1551;0;33;57;168;260;569;664;716;368;157;42;0
92916;GO;CAMPESTRE DE GOIÁS;3621;1773;1848;0;66;71;228;332;754;747;868;303;197;55;0
96873;GO;CAMPINAÇU;3824;1782;2042;0;64;70;254;332;743;765;898;412;209;77;0
92932;GO;CAMPINORTE;8463;4227;4236;0;93;147;540;633;1760;1819;2096;896;362;117;0
92959;GO;CAMPO ALEGRE DE GOIÁS;4878;2326;2552;0;71;86;306;365;994;1072;1191;486;218;89;0
93580;GO;CAMPO LIMPO DE GOIÁS;5559;2804;2755;0;98;104;372;525;1208;1159;1362;463;222;46;0
92975;GO;CAMPOS BELOS;12929;6644;6285;0;113;214;869;1143;3104;2824;2879;1110;519;154;0
92061;GO;CAMPOS VERDES;4691;2237;2454;0;78;70;265;412;909;872;1186;524;273;102;0
92991;GO;CARMO DO RIO VERDE;7421;3657;3764;0;99;92;450;591;1468;1509;1825;825;413;148;1
92967;GO;CASTELÂNDIA;3497;1688;1809;0;59;68;207;311;705;737;854;340;165;51;0
93017;GO;CATALÃO;65342;34052;31290;0;244;706;3745;5371;14703;13881;15974;6584;2929;1205;0
93033;GO;CATURAÍ;4128;2050;2078;0;41;76;247;322;848;831;1072;431;194;66;0
93050;GO;CAVALCANTE;7612;3590;4020;2;135;136;559;715;1696;1349;1581;673;438;330;0
93076;GO;CERES;16417;8641;7775;1;94;161;938;1436;3244;3200;4345;1783;924;292;0
92100;GO;CEZARINA;7096;3525;3571;0;85;129;406;604;1446;1523;1728;719;345;111;0
92924;GO;CHAPADÃO DO CÉU;6542;3138;3404;0;75;130;412;643;1928;1597;1340;314;82;21;0
93025;GO;CIDADE OCIDENTAL;33440;18325;15115;0;246;531;2547;3275;8297;7852;7342;2452;739;158;1
92886;GO;COCALZINHO DE GOIÁS;14634;7217;7417;0;165;239;975;1255;3304;3207;3345;1351;623;170;0
92126;GO;COLINAS DO SUL;3888;1794;2092;2;62;90;240;352;824;814;866;352;202;86;0
93157;GO;CÓRREGO DO OURO;2788;1351;1437;0;45;41;129;220;505;528;719;344;198;59;0
93173;GO;CORUMBÁ DE GOIÁS;7312;3589;3723;0;52;117;406;583;1489;1517;1713;788;460;187;0
93190;GO;CORUMBAÍBA;6046;2999;3047;0;38;87;327;487;1184;1153;1593;688;366;123;0
93254;GO;CRISTALINA;33443;16788;16655;0;179;404;2185;3176;7802;7390;7641;2692;1236;738;0
93270;GO;CRISTIANÓPOLIS;3147;1543;1604;0;35;58;168;245;574;639;782;379;201;66;0
93297;GO;CRIXÁS;12645;6127;6516;2;111;203;687;1049;2640;2658;3208;1227;637;225;0
93319;GO;CROMÍNIA;3719;1841;1878;0;47;58;185;249;713;747;955;410;262;93;0
93335;GO;CUMARI;2406;1185;1221;0;28;28;136;183;409;414;633;317;197;61;0
93351;GO;DAMIANÓPOLIS;3362;1659;1703;0;46;60;195;276;761;717;714;349;174;70;0
93378;GO;DAMOLÂNDIA;3333;1665;1668;0;47;54;192;266;653;626;930;378;147;40;0
93394;GO;DAVINÓPOLIS;3182;1503;1679;0;45;48;172;241;643;658;780;375;155;65;0
93432;GO;DIORAMA;2493;1229;1264;0;27;42;138;193;448;440;687;291;168;59;0
93092;GO;DIVINÓPOLIS DE GOIÁS;4971;2347;2624;0;73;86;297;421;1159;1014;1123;455;242;101;0
96750;GO;DOVERLÂNDIA;5903;2852;3051;0;76;121;333;443;1001;1233;1546;682;371;97;0
92207;GO;EDEALINA;3801;1840;1961;0;70;61;223;291;740;766;935;410;231;74;0
93491;GO;EDÉIA;8849;4493;4356;0;79;147;586;722;1650;1913;2215;905;492;139;1
93513;GO;ESTRELA DO NORTE;2671;1362;1309;0;50;53;173;221;489;510;694;319;135;27;0
92223;GO;FAINA;6050;2901;3149;0;93;109;377;366;1069;1247;1622;706;348;113;0
93530;GO;FAZENDA NOVA;5590;2773;2816;1;50;75;268;371;981;1004;1556;689;382;214;0
93572;GO;FIRMINÓPOLIS;7611;3989;3622;0;58;97;414;540;1363;1434;2096;1003;502;104;0
93599;GO;FLORES DE GOIÁS;7195;3305;3890;0;125;176;445;544;1513;1341;1795;746;342;167;1
93610;GO;FORMOSA;71871;37825;34025;21;299;756;4476;6656;16960;15708;16221;5718;3021;2055;1
93637;GO;FORMOSO;3848;1916;1932;0;52;59;229;293;638;712;1081;443;235;106;0
93564;GO;GAMELEIRA DE GOIÁS;3272;1557;1715;0;43;52;174;236;631;730;835;368;162;41;0
93670;GO;GOIANÁPOLIS;9977;5007;4970;0;79;146;614;893;2293;2145;2382;864;429;132;0
93696;GO;GOIANDIRA;4419;2209;2210;0;23;60;214;309;802;834;1088;582;356;151;0
93718;GO;GOIANÉSIA;46512;24220;22292;0;203;573;3107;4130;9928;9679;11376;4350;2236;930;0
93734;GO;GOIÂNIA;957161;521856;435305;0;1100;4356;48389;83708;225458;210220;234578;92075;42221;15047;9
93750;GO;GOIANIRA;32134;16773;15361;0;227;439;2146;3032;8366;7587;7015;2273;880;169;0
93777;GO;GOIÁS;17837;9265;8572;0;109;203;957;1180;3250;3365;5140;2134;1105;393;1
93793;GO;GOIATUBA;26969;13778;13183;8;154;297;1451;2135;5206;5375;6684;2903;1715;1048;1
92266;GO;GOUVELÂNDIA;4047;1947;2100;0;36;61;227;332;854;823;971;429;223;91;0
93815;GO;GUAPÓ;12053;6131;5922;0;102;187;788;1064;2462;2592;2860;1301;573;124;0
93149;GO;GUARAÍTA;2469;1196;1273;0;37;42;112;199;462;467;720;262;132;36;0
93831;GO;GUARANI DE GOIÁS;4094;1878;2215;1;56;70;221;341;889;750;913;451;236;166;1
92860;GO;GUARINOS;2244;1044;1200;0;32;37;122;150;411;414;604;243;176;55;0
93874;GO;HEITORAÍ;4340;2092;2244;4;60;66;248;354;810;853;1151;449;249;100;0
93890;GO;HIDROLÂNDIA;15531;7681;7850;0;114;208;927;1321;3494;3308;3654;1545;783;177;0
93912;GO;HIDROLINA;4034;1923;2111;0;67;56;230;330;745;742;1022;438;279;124;1
93939;GO;IACIARA;8480;4238;4242;0;69;142;508;779;1940;1705;1780;766;441;350;0
93165;GO;INACIOLÂNDIA;4915;2370;2544;1;68;68;256;374;1016;981;1205;473;312;161;1
96814;GO;INDIARA;11406;5627;5779;0;130;172;679;995;2554;2477;2653;983;516;247;0
93955;GO;INHUMAS;39208;20724;18484;0;179;344;2198;3364;8305;7868;10096;4075;2074;705;0
93971;GO;IPAMERI;18749;9671;9078;0;120;266;1072;1499;3665;3730;4854;2048;1068;426;1
93548;GO;IPIRANGA DE GOIÁS;3152;1482;1669;1;52;59;169;228;573;577;846;337;193;118;0
93998;GO;IPORÁ;25059;13047;12008;4;94;198;1246;1855;4688;4639;6754;2904;1708;973;0
94013;GO;ISRAELÂNDIA;3039;1482;1557;0;35;42;151;227;558;569;804;357;209;87;0
94030;GO;ITABERAÍ;29744;15217;14522;5;153;312;1706;2647;6651;6090;7165;2784;1420;816;0
92282;GO;ITAGUARI;4401;2205;2196;0;64;70;276;356;861;866;1155;469;241;43;0
94072;GO;ITAGUARU;5039;2488;2551;0;87;84;257;339;983;1007;1354;539;299;90;0
94110;GO;ITAJÁ;3401;1761;1640;0;28;50;179;240;591;582;924;402;294;110;1
94137;GO;ITAPACI;14954;7462;7492;0;169;221;974;1264;3113;3113;3581;1381;703;434;1
94153;GO;ITAPIRAPUÃ;7268;3608;3659;1;82;103;381;542;1285;1448;1915;765;455;291;1
94196;GO;ITAPURANGA;19525;10295;9230;0;114;204;1102;1392;3604;3843;5333;2383;1182;366;2
94218;GO;ITARUMÃ;5051;2415;2636;0;59;80;285;388;1095;948;1262;475;281;178;0
94234;GO;ITAUÇU;7313;3743;3570;0;72;106;322;543;1453;1363;1928;883;466;177;0
94250;GO;ITUMBIARA;67122;35792;31330;0;264;688;3975;5276;13623;13916;17662;7513;3275;929;1
94277;GO;IVOLÂNDIA;2450;1199;1251;0;21;40;92;155;412;478;729;325;155;43;0
94293;GO;JANDAIA;6085;2962;3123;0;56;87;262;425;1107;1232;1616;684;410;206;0
94315;GO;JARAGUÁ;32138;16573;15563;2;208;396;1767;2711;7028;6695;7936;2833;1553;1011;0
94331;GO;JATAÍ;64767;33880;30887;0;183;552;3826;5424;14047;13676;15489;6594;3440;1535;1
94358;GO;JAUPACI;2892;1415;1477;0;35;34;140;227;514;563;788;342;169;80;0
92983;GO;JESÚPOLIS;2591;1211;1380;0;35;46;148;204;509;508;643;287;152;59;0
94374;GO;JOVIÂNIA;5938;2951;2987;0;28;70;332;479;1175;1152;1537;597;346;222;0
94390;GO;JUSSARA;15472;7974;7497;1;124;218;843;1218;2999;3151;4036;1672;887;324;0
93602;GO;LAGOA SANTA;1475;745;730;0;18;21;109;125;301;282;402;142;62;13;0
94439;GO;LEOPOLDO DE BULHÕES;6244;3054;3190;0;47;86;336;485;1270;1369;1528;638;328;157;0
94455;GO;LUZIÂNIA;118553;61865;56667;21;687;1425;7784;12167;28298;27040;26019;8518;4253;2360;2
94471;GO;MAIRIPOTABA;2593;1280;1313;0;18;32;99;198;512;507;720;284;163;60;0
94498;GO;MAMBAÍ;5470;2646;2824;0;87;147;389;534;1388;1108;1150;400;207;60;0
94510;GO;MARA ROSA;7521;3784;3737;0;87;144;409;574;1312;1464;2037;861;449;182;2
94536;GO;MARZAGÃO;2096;1050;1046;0;35;51;154;185;438;410;465;213;106;39;0
92320;GO;MATRINCHÃ;3875;1868;2005;2;42;68;181;252;830;787;989;399;211;116;0
94579;GO;MAURILÂNDIA;7058;3457;3601;0;91;117;459;627;1628;1514;1607;634;289;92;0
92347;GO;MIMOSO DE GOIÁS;2975;1401;1572;2;44;70;172;235;611;641;673;297;150;82;0
96474;GO;MINAÇU;26323;12939;13369;15;210;376;1524;2213;5482;5463;6332;2652;1310;761;0
94595;GO;MINEIROS;41373;20761;20602;10;133;306;2383;3905;10149;8523;9394;3537;1843;1200;0
94650;GO;MOIPORÁ;2106;1020;1086;0;31;36;113;154;359;389;601;239;149;35;0
94676;GO;MONTE ALEGRE DE GOIÁS;5144;2526;2618;0;96;117;378;426;1151;972;1248;484;215;57;0
94714;GO;MONTES CLAROS DE GOIÁS;7014;3429;3581;4;79;97;392;524;1346;1404;1798;690;424;260;0
92363;GO;MONTIVIDIU;8912;4372;4540;0;91;169;566;875;2111;1857;2167;711;288;77;0
93181;GO;MONTIVIDIU DO NORTE;3006;1442;1564;0;55;71;183;209;472;641;832;338;172;33;0
94730;GO;MORRINHOS;31950;16632;15318;0;123;320;1790;2631;6265;6376;8076;3593;2003;773;0
92169;GO;MORRO AGUDO DE GOIÁS;2466;1185;1281;0;33;31;132;192;416;495;651;289;168;59;0
94757;GO;MOSSÂMEDES;4340;2128;2212;0;55;76;229;346;829;812;1161;501;280;51;0
94773;GO;MOZARLÂNDIA;10342;5212;5130;0;116;176;686;894;2297;2214;2479;907;446;127;0
96512;GO;MUNDO NOVO;5579;2670;2908;1;61;85;307;436;1047;1095;1391;618;340;199;0
94790;GO;MUTUNÓPOLIS;3224;1568;1656;0;49;77;181;243;557;673;862;351;175;55;1
94854;GO;NAZÁRIO;7523;3767;3756;0;76;121;443;605;1521;1625;1799;777;417;139;0
94870;GO;NERÓPOLIS;21014;10961;10053;0;129;243;1429;1932;4952;4514;4970;1786;819;240;0
94897;GO;NIQUELÂNDIA;30182;14973;15203;6;190;431;1702;2568;6546;6174;7489;3033;1537;511;1
94919;GO;NOVA AMÉRICA;2441;1183;1258;0;34;42;139;180;449;456;625;278;175;63;0
94935;GO;NOVA AURORA;2076;985;1091;0;18;30;117;135;370;409;568;238;133;58;0
96539;GO;NOVA CRIXÁS;8670;4193;4477;0;115;157;550;726;1904;1881;2138;820;316;63;0
96555;GO;NOVA GLÓRIA;7514;3734;3779;1;84;106;387;555;1281;1367;1871;855;560;448;0
93084;GO;NOVA IGUAÇU DE GOIÁS;2864;1382;1482;0;56;56;175;237;605;614;652;290;145;34;0
94951;GO;NOVA ROMA;2925;1356;1569;0;49;33;154;231;636;513;702;319;179;109;0
94978;GO;NOVA VENEZA;6983;3470;3513;0;61;107;433;571;1464;1373;1748;742;374;110;0
95010;GO;NOVO BRASIL;3546;1763;1783;0;36;49;180;248;671;631;941;438;266;86;0
93327;GO;NOVO GAMA;52400;27708;24687;5;365;664;3764;6092;13138;12080;10787;3354;1547;609;0
92444;GO;NOVO PLANALTO;3654;1762;1891;1;50;80;224;276;728;758;940;337;192;69;0
95036;GO;ORIZONA;11736;5676;6060;0;65;124;656;886;2282;2299;3094;1336;756;238;0
95052;GO;OURO VERDE DE GOIÁS;3493;1756;1737;0;53;47;208;282;640;711;900;389;204;59;0
95079;GO;OUVIDOR;7413;3601;3812;0;58;129;421;649;1618;1559;1802;687;363;127;0
95095;GO;PADRE BERNARDO;19220;9458;9751;11;248;322;1231;1657;4109;3853;4321;1794;1054;629;2
92460;GO;PALESTINA DE GOIÁS;3324;1618;1706;0;49;59;158;287;626;633;913;352;188;59;0
95117;GO;PALMEIRAS DE GOIÁS;18099;9469;8630;0;142;238;1070;1551;3933;3754;4552;1762;861;236;0
95133;GO;PALMELO;2087;1078;1009;0;21;40;135;165;362;386;523;256;131;68;0
95150;GO;PALMINÓPOLIS;3634;1843;1791;0;42;61;182;293;652;721;996;428;215;44;0
95176;GO;PANAMÁ;2393;1177;1216;0;25;32;130;172;419;470;612;314;155;64;0
94552;GO;PARANAIGUARA;7672;3897;3774;1;59;99;395;615;1573;1538;1835;851;493;214;0
95230;GO;PARAÚNA;9124;4600;4524;0;67;102;465;740;1822;1978;2202;938;508;302;0
93068;GO;PEROLÂNDIA;2848;1354;1494;0;39;60;201;247;581;604;670;265;128;53;0
95311;GO;PETROLINA DE GOIÁS;8113;4115;3996;2;67;83;383;599;1480;1587;2144;965;544;260;1
95354;GO;PILAR DE GOIÁS;3238;1490;1748;0;60;61;181;281;671;601;799;335;189;60;0
95397;GO;PIRACANJUBA;18305;9295;9010;0;92;217;1004;1308;3139;3526;4818;2310;1310;581;0
95419;GO;PIRANHAS;8967;4539;4428;0;82;138;486;679;1471;1674;2473;1134;590;239;1
95435;GO;PIRENÓPOLIS;19199;9504;9695;0;116;191;1006;1433;3687;4006;5055;2145;1135;425;0
95451;GO;PIRES DO RIO;22103;11580;10520;3;64;173;1210;1668;4298;4292;5717;2427;1451;803;0
95958;GO;PLANALTINA;49825;26828;22997;0;360;787;4179;5439;12091;11449;10474;3479;1262;305;0
95494;GO;PONTALINA;15026;7686;7337;3;147;195;743;1070;2803;2956;3762;1677;1032;640;1
95559;GO;PORANGATU;31889;16495;15380;14;232;411;1889;2772;6577;6354;7682;3105;1700;1165;2
93424;GO;PORTEIRÃO;3488;1581;1907;0;52;64;195;319;875;789;758;255;132;49;0
95575;GO;PORTELÂNDIA;3798;1806;1991;1;60;48;209;293;854;770;884;382;201;96;1
95613;GO;POSSE;23771;11924;11839;8;167;268;1520;2222;5745;5080;5158;1771;1043;795;2
93041;GO;PROFESSOR JAMIL;3599;1723;1876;0;43;52;201;266;659;687;906;401;232;152;0
95630;GO;QUIRINÓPOLIS;35345;18135;17208;2;209;352;1694;2754;7441;7127;8623;3692;2092;1358;3
95656;GO;RIALMA;7515;3986;3529;0;50;101;457;600;1452;1619;2003;825;339;69;0
95672;GO;RIANÁPOLIS;3479;1777;1702;0;43;52;239;259;679;688;958;395;138;28;0
92827;GO;RIO QUENTE;3377;1631;1746;0;53;71;203;290;699;764;828;323;124;22;0
95710;GO;RIO VERDE;117578;61842;55736;0;499;1247;7132;10738;30337;25122;27178;9953;4219;1153;0
95737;GO;RUBIATABA;15629;8083;7546;0;116;193;836;1290;3070;3047;4052;1624;875;526;0
95753;GO;SANCLERLÂNDIA;7367;3651;3715;1;88;101;371;602;1404;1418;1900;809;481;193;0
95770;GO;SANTA BÁRBARA DE GOIÁS;5256;2593;2663;0;51;83;288;436;1109;1083;1285;487;254;180;0
95796;GO;SANTA CRUZ DE GOIÁS;2639;1238;1401;0;19;40;126;177;512;489;709;325;165;77;0
92568;GO;SANTA FÉ DE GOIÁS;4510;2146;2364;0;72;85;261;371;1041;960;1032;388;188;112;0
95818;GO;SANTA HELENA DE GOIÁS;26888;13928;12960;0;124;283;1568;2069;5527;5347;7056;2896;1481;537;0
96890;GO;SANTA ISABEL;3259;1585;1674;0;44;53;174;211;569;595;972;382;202;57;0
95834;GO;SANTA RITA DO ARAGUAIA;4563;2221;2340;2;32;82;292;361;973;939;1033;423;256;171;1
93440;GO;SANTA RITA DO NOVO DESTINO;2625;1243;1382;0;47;56;140;192;492;505;751;274;125;43;0
95850;GO;SANTA ROSA DE GOIÁS;3245;1575;1670;0;34;35;165;224;612;592;892;390;235;66;0
95877;GO;SANTA TEREZA DE GOIÁS;2958;1500;1458;0;42;80;160;202;497;587;741;357;204;88;0
95893;GO;SANTA TEREZINHA DE GOIÁS;8403;4262;4141;0;100;136;414;668;1629;1554;2164;1007;542;189;0
93203;GO;SANTO ANTÔNIO DA BARRA;3735;1776;1959;0;58;71;235;310;820;801;866;364;168;42;0
92908;GO;SANTO ANTÔNIO DE GOIÁS;5839;2958;2881;0;63;115;408;549;1424;1267;1319;471;183;40;0
96776;GO;SANTO ANTÔNIO DO DESCOBERTO;36438;19624;16814;0;235;775;3180;3934;8783;8222;7483;2468;1052;305;1
95915;GO;SÃO DOMINGOS;7527;3532;3991;4;107;119;421;555;1545;1475;1709;762;466;367;1
95931;GO;SÃO FRANCISCO DE GOIÁS;5499;2704;2795;0;56;97;350;450;1107;1064;1369;547;317;142;0
92622;GO;SÃO JOÃO DA PARAÚNA;2170;1072;1098;0;32;32;128;165;419;426;541;222;136;69;0
95974;GO;SÃO JOÃO D'ALIANÇA;6774;3247;3524;3;109;122;395;611;1512;1390;1506;571;340;217;1
95990;GO;SÃO LUÍS DE MONTES BELOS;21114;11295;9819;0;143;259;1246;1737;3983;4190;5827;2508;1024;197;0
92649;GO;SÃO LUIZ DO NORTE;4504;2114;2390;0;87;81;246;362;1002;931;1081;408;203;103;0
96016;GO;SÃO MIGUEL DO ARAGUAIA;19006;9456;9549;1;143;263;1080;1465;3823;3790;4672;2028;1085;656;1
92665;GO;SÃO MIGUEL DO PASSA QUATRO;3709;1800;1909;0;41;49;176;265;748;773;946;424;197;90;0
93483;GO;SÃO PATRÍCIO;2927;1393;1534;0;51;56;172;264;590;565;741;288;154;46;0
96059;GO;SÃO SIMÃO;14674;7285;7387;2;98;191;820;1259;3003;3133;3596;1422;798;354;0
92703;GO;SENADOR CANEDO;65611;34486;31125;0;332;718;4889;6789;17380;15181;14443;4088;1472;319;0
96075;GO;SERRANÓPOLIS;5889;2750;3139;0;55;114;337;507;1317;1177;1385;517;350;130;0
96091;GO;SILVÂNIA;15237;7592;7645;0;81;143;912;1138;3004;3351;3815;1516;838;439;0
92720;GO;SIMOLÂNDIA;5340;2686;2654;0;106;126;367;446;1241;1092;1192;451;226;93;0
96113;GO;SÍTIO D'ABADIA;2777;1321;1456;0;42;67;194;267;666;564;604;237;105;31;0
96172;GO;TAQUARAL DE GOIÁS;4419;2166;2253;0;58;67;263;393;890;863;1173;478;180;54;0
92762;GO;TERESINA DE GOIÁS;2792;1325;1465;2;45;63;197;273;669;511;532;265;149;88;0
93220;GO;TEREZÓPOLIS DE GOIÁS;5818;2962;2856;0;71;87;381;520;1326;1288;1384;454;243;64;0
96237;GO;TRÊS RANCHOS;3610;1708;1902;0;51;64;172;269;676;716;964;433;197;68;0
96253;GO;TRINDADE;78166;41541;36625;0;440;866;5011;7169;18196;17114;18834;6862;2875;798;1
92789;GO;TROMBAS;2666;1307;1359;0;33;57;176;177;468;466;733;334;175;47;0
96318;GO;TURVÂNIA;4360;2170;2190;0;37;63;235;321;777;884;1158;557;247;81;0
92800;GO;TURVELÂNDIA;5256;2350;2906;0;86;93;338;476;1408;1049;1166;378;178;84;0
93246;GO;UIRAPURU;2654;1240;1413;1;43;46;153;217;476;505;684;287;185;58;0
96334;GO;URUAÇU;25707;13546;12161;0;179;399;1672;2097;5287;5345;6531;2598;1252;347;0
96350;GO;URUANA;11382;5738;5643;1;99;137;590;794;2171;2221;2921;1311;712;426;0
96377;GO;URUTAÍ;3227;1525;1702;0;60;57;256;281;588;587;738;371;198;91;0
93300;GO;VALPARAÍSO DE GOIÁS;68702;37801;30901;0;632;1290;5872;7019;17494;15962;14679;4385;1171;198;0
96393;GO;VARJÃO;3530;1784;1746;0;39;54;194;258;624;673;962;447;220;59;0
96415;GO;VIANÓPOLIS;10080;5127;4953;0;78;135;547;812;2110;2151;2540;917;502;287;1
96571;GO;VICENTINÓPOLIS;6313;3054;3258;1;76;108;348;521;1430;1380;1510;530;272;137;1
93289;GO;VILA BOA;4047;1954;2091;2;85;80;265;380;1015;840;894;288;131;69;0
93505;GO;VILA PROPÍCIO;4542;2170;2372;0;75;97;260;364;903;904;1179;484;218;58;0
9610;MA;AÇAILÂNDIA;66412;34399;32013;0;811;1502;5466;6885;17230;14059;13652;4783;1754;269;1
7013;MA;AFONSO CUNHA;6291;2945;3345;1;212;216;603;702;1562;1055;1048;461;335;97;0
7005;MA;ÁGUA DOCE DO MARANHÃO;11411;5626;5779;6;247;278;764;1196;2856;2129;2039;899;614;389;0
7030;MA;ALCÂNTARA;17712;8434;9275;3;227;320;1086;1615;4524;3364;3529;1531;977;538;1
7056;MA;ALDEIAS ALTAS;17975;8892;9080;3;450;445;1366;1745;4482;3179;3417;1524;942;425;0
7072;MA;ALTAMIRA DO MARANHÃO;7808;3925;3881;2;208;194;671;787;1731;1430;1588;617;388;194;0
7021;MA;ALTO ALEGRE DO MARANHÃO;17336;8986;8336;14;394;436;1318;1660;4231;3113;3223;1437;879;645;0
7048;MA;ALTO ALEGRE DO PINDARÉ;20887;10221;10658;8;434;534;1714;2059;4665;3578;3549;1875;1355;1123;1
7099;MA;ALTO PARNAÍBA;8188;3888;4299;1;197;207;612;796;1949;1322;1636;732;400;337;0
7080;MA;AMAPÁ DO MARANHÃO;5252;2484;2768;0;159;157;475;571;1338;941;879;368;257;107;0
7110;MA;AMARANTE DO MARANHÃO;25266;12318;12940;8;509;602;1998;2591;6348;4600;4610;2032;1222;754;0
7137;MA;ANAJATUBA;20160;9986;10173;1;254;396;1251;1717;4821;3963;3931;1757;1175;894;1
7153;MA;ANAPURUS;12374;6068;6303;3;325;392;1053;1341;3197;2282;2212;946;458;166;2
7064;MA;APICUM-AÇU;11844;5894;5945;5;280;320;985;1386;3144;2031;1997;844;488;369;0
7102;MA;ARAGUANÃ;7910;3845;4056;9;183;209;676;755;1833;1363;1386;646;468;390;1
7170;MA;ARAIOSES;32769;16299;16461;9;598;747;2372;3071;7844;5844;5795;2902;1912;1680;4
